player,course,previous total rounds,course experience,Player_initial_last,tournament id,player id,hole_par,strokes,n_rounds,made_cut,pos,tournament name,date,purse,season,no_cut,Finish,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
C.T. Pan,"La Quinta CC - La Quinta, CA",11,Knowledgeable,C. Pan,401353233,6017,216,210,3,1,0.0,The American Express,2022-01-23,7.6,2022,0,CUT,-1.02,0.76,-1.9,0.85,-0.29,0.01
C.T. Pan,"Memorial Park GC - Houston, TX",4,Novice,C. Pan,401353201,6017,142,144,2,0,0.0,Houston Open,2021-11-14,7.5,2022,0,CUT,-1.11,0.05,-0.51,0.29,-0.17,-1.29
C.T. Pan,"Muirfield Village Golf Club - Dublin, OH",16,Experienced,C. Pan,401353224,6017,288,294,4,1,53.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,T53,-0.36,0.21,0.79,-1.05,-0.04,-0.4
C.T. Pan,"PGA National - Palm Beach Gardens, FL",16,Experienced,C. Pan,401353238,6017,280,280,4,1,16.0,The Honda Classic,2022-02-27,8.0,2022,0,T16,-0.28,0.42,1.18,-0.02,1.58,1.3
C.T. Pan,"Riviera Country Club - Pacific Palisades, CA",12,Knowledgeable,C. Pan,401353237,6017,284,273,4,1,9.0,The Genesis Invitational,2022-02-20,12.0,2022,0,9,1.27,0.89,-0.23,0.21,0.87,2.14
C.T. Pan,"Silverado Resort - Napa, CA",8,Knowledgeable,C. Pan,401353193,6017,288,275,4,1,6.0,Fortinet Championship,2021-09-20,7.0,2022,0,T6,1.63,-0.3,1.15,-0.29,0.56,2.18
C.T. Pan,"TPC Potomac at Avenel Farm - Potomac, MD",6,Knowledgeable,C. Pan,401353228,6017,280,279,4,1,15.0,Wells Fargo Championship,2022-05-08,9.0,2022,0,T15,0.25,0.05,0.85,0.86,1.76,2.01
C.T. Pan,"TPC San Antonio - San Antonio, TX",6,Knowledgeable,C. Pan,401353273,6017,288,284,4,1,41.0,Valero Texas Open,2022-04-03,8.6,2022,0,T41,-0.34,-0.05,0.52,0.54,1.0,0.67
C.T. Pan,"TPC Sawgrass - Ponte Vedra Beach, FL",10,Knowledgeable,C. Pan,401353254,6017,144,148,2,0,0.0,The Players Championship,2022-03-13,20.0,2022,0,CUT,-0.97,0.23,0.22,-0.3,0.15,-0.82
C.T. Pan,"TPC Scottsdale - Scottsdale, AZ",16,Experienced,C. Pan,401353236,6017,142,144,2,0,0.0,Waste Management Phoenix Open,2022-02-13,8.2,2022,0,CUT,0.2,-0.07,-0.88,-0.84,-1.78,-1.58
C.T. Pan,"Torrey Pines North - La Jolla, CA",14,Knowledgeable,C. Pan,401353234,6017,285,295,4,1,78.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,78,-2.57,0.85,-1.67,-0.41,-1.22,-2.31
Cameron Champ,"Augusta National Golf Club - Augusta, GA",8,Knowledgeable,C. Champ,401353232,11098,288,288,4,1,10.0,Masters Tournament,2022-04-10,15.0,2022,0,T10,0.3,-0.13,0.86,0.83,1.56,1.85
Cameron Champ,"Bay Hill - Orlando, FL",6,Knowledgeable,C. Champ,401353239,11098,288,298,4,1,61.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,T61,0.42,-0.61,-0.49,0.22,-0.88,-0.46
Cameron Champ,"La Quinta CC - La Quinta, CA",6,Knowledgeable,C. Champ,401353233,11098,216,212,3,1,0.0,The American Express,2022-01-23,7.6,2022,0,CUT,-0.79,-0.35,-0.6,2.03,1.08,-1.22
Cameron Champ,"Muirfield Village Golf Club - Dublin, OH",9,Knowledgeable,C. Champ,401353224,11098,144,149,2,0,0.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,CUT,-0.27,0.0,-1.63,0.36,-1.27,-1.54
Cameron Champ,"Pebble Beach Resort - Pebble Beach, CA",8,Knowledgeable,C. Champ,401353235,11098,215,217,3,1,0.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,CUT,1.26,0.11,-1.09,1.82,0.83,-1.83
Cameron Champ,"Riviera Country Club - Pacific Palisades, CA",6,Knowledgeable,C. Champ,401353237,11098,284,284,4,1,67.0,The Genesis Invitational,2022-02-20,12.0,2022,0,T67,-0.23,-0.18,0.07,-0.27,-0.38,-0.61
Cameron Champ,"Silverado Resort - Napa, CA",10,Knowledgeable,C. Champ,401353193,11098,144,144,2,0,0.0,Fortinet Championship,2021-09-20,7.0,2022,0,CUT,-0.33,0.64,-0.52,-0.57,-0.45,-0.78
Cameron Champ,"TPC Craig Ranch - McKinney, TX",4,Novice,C. Champ,401353227,11098,288,273,4,1,38.0,AT&T Byron Nelson,2022-05-15,9.1,2022,0,T38,-0.66,-0.71,0.96,1.19,1.44,0.78
Cameron Champ,"TPC San Antonio - San Antonio, TX",6,Knowledgeable,C. Champ,401353273,11098,144,145,2,0,0.0,Valero Texas Open,2022-04-03,8.6,2022,0,CUT,-0.96,-0.07,-1.07,1.49,0.35,-0.61
Cameron Champ,"TPC Sawgrass - Ponte Vedra Beach, FL",3,Novice,C. Champ,401353254,11098,144,151,2,0,0.0,The Players Championship,2022-03-13,20.0,2022,0,CUT,-0.43,-0.96,-1.14,0.21,-1.89,-2.32
Cameron Champ,"Torrey Pines North - La Jolla, CA",8,Knowledgeable,C. Champ,401353234,11098,285,283,4,1,46.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,T46,-1.08,-0.87,0.27,1.07,0.47,0.4
Cameron Davis,"Bay Hill - Orlando, FL",2,Novice,C. Davis,401353239,10863,144,151,2,0,0.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,CUT,-0.87,-1.51,0.46,-0.26,-1.31,-2.18
Cameron Davis,"Colonial - Ft. Worth, TX",6,Knowledgeable,C. Davis,401353225,10863,280,275,4,1,7.0,Charles Schwab Challenge,2022-05-29,8.4,2022,0,T7,0.52,0.47,0.81,0.33,1.6,2.12
Cameron Davis,"Country Club of Jackson - Jackson, MS",10,Knowledgeable,C. Davis,401353194,10863,144,146,2,0,0.0,Sanderson Farms Championship,2021-10-03,7.0,2022,0,CUT,-0.96,-0.98,-0.57,-0.33,-1.88,-2.84
Cameron Davis,"Harbour Town Golf Links - Hilton Head Island, SC",4,Novice,C. Davis,401353231,10863,284,272,4,1,3.0,RBC Heritage,2022-04-17,8.0,2022,0,T3,0.34,1.1,0.26,0.74,2.1,2.45
Cameron Davis,"Memorial Park GC - Houston, TX",4,Novice,C. Davis,401353201,10863,142,143,2,0,0.0,Houston Open,2021-11-14,7.5,2022,0,CUT,-1.96,0.04,0.95,0.18,1.17,-0.79
Cameron Davis,"Muirfield Village Golf Club - Dublin, OH",6,Knowledgeable,C. Davis,401353224,10863,288,294,4,1,53.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,T53,0.19,-0.88,0.88,-0.6,-0.59,-0.4
Cameron Davis,"Riviera Country Club - Pacific Palisades, CA",6,Knowledgeable,C. Davis,401353237,10863,284,281,4,1,48.0,The Genesis Invitational,2022-02-20,12.0,2022,0,T48,0.06,0.8,-0.37,-0.35,0.08,0.14
Cameron Davis,"Sea Island Resort - Sea Island, GA",4,Novice,C. Davis,401353202,10863,142,143,2,0,0.0,The RSM Classic,2021-11-21,7.2,2022,0,CUT,0.04,1.47,0.8,-1.34,0.92,-1.67
Cameron Davis,"TPC Sawgrass - Ponte Vedra Beach, FL",2,Novice,C. Davis,401353254,10863,144,147,2,0,0.0,The Players Championship,2022-03-13,20.0,2022,0,CUT,0.36,-0.47,2.18,-2.39,-0.68,-0.32
Cameron Davis,"TPC Summerlin - Las Vegas, NV",8,Knowledgeable,C. Davis,401353195,10863,284,272,4,1,27.0,Shriners Hospital for Children Open,2021-10-10,7.0,2022,0,T27,-0.41,-0.05,0.85,0.61,1.41,1.0
Cameron Davis,"Torrey Pines North - La Jolla, CA",16,Experienced,C. Davis,401353234,10863,285,284,4,1,56.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,T56,0.44,-0.17,0.2,-0.27,-0.23,0.43
Cameron Davis,"Waialae CC - Honolulu, HI",10,Knowledgeable,C. Davis,401353204,10863,280,268,4,1,27.0,Sony Open in Hawaii,2022-01-16,7.5,2022,0,T27,0.55,0.35,-0.23,0.25,0.37,0.92
Cameron Percy,"Corales Puntacana GC - Punta Cana, Dominican Republic",8,Knowledgeable,C. Percy,401353294,1121,288,273,4,1,4.0,Corales Puntacana Resort & Club Championship,2022-03-27,3.7,2022,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Percy,"Grand Reserve Country Club - Rio Grande, Puerto Rico",8,Knowledgeable,C. Percy,401353253,1121,288,277,4,1,7.0,Puerto Rico Open,2022-03-06,3.7,2022,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Percy,"Pebble Beach Resort - Pebble Beach, CA",18,Experienced,C. Percy,401353235,1121,215,217,3,1,0.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,CUT,0.55,0.03,-1.11,0.83,-0.25,-1.18
Cameron Percy,"Port Royal GC - Southampton Parish, Bermuda",8,Knowledgeable,C. Percy,401353199,1121,142,144,2,0,0.0,Bermuda Championship,2021-10-31,6.5,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Percy,"Silverado Resort - Napa, CA",12,Knowledgeable,C. Percy,401353193,1121,288,286,4,1,64.0,Fortinet Championship,2021-09-20,7.0,2022,0,T64,-0.22,-0.14,-0.04,-0.17,-0.35,-0.57
Cameron Percy,"TPC Craig Ranch - McKinney, TX",4,Novice,C. Percy,401353227,1121,144,143,2,0,0.0,AT&T Byron Nelson,2022-05-15,9.1,2022,0,CUT,0.48,-0.52,-1.77,-0.04,-2.33,-1.85
Cameron Percy,"TPC Potomac at Avenel Farm - Potomac, MD",8,Knowledgeable,C. Percy,401353228,1121,140,142,2,0,0.0,Wells Fargo Championship,2022-05-08,9.0,2022,0,CUT,-0.01,0.77,-0.5,-0.17,0.1,0.08
Cameron Percy,"Waialae CC - Honolulu, HI",6,Knowledgeable,C. Percy,401353204,1121,140,137,2,0,0.0,Sony Open in Hawaii,2022-01-16,7.5,2022,0,CUT,0.93,-0.94,0.02,-0.38,-1.3,-0.37
Cameron Smith,"Augusta National Golf Club - Augusta, GA",20,Experienced,C. Smith,401353232,9131,288,283,4,1,3.0,Masters Tournament,2022-04-10,15.0,2022,0,T3,0.98,0.48,2.31,-0.67,2.12,3.1
Cameron Smith,"Harbour Town Golf Links - Hilton Head Island, SC",20,Experienced,C. Smith,401353231,9131,142,143,2,0,0.0,RBC Heritage,2022-04-17,8.0,2022,0,CUT,-0.66,-1.56,1.75,0.41,0.6,-0.06
Cameron Smith,"Kapalua Resort - Kapalua, HI",8,Knowledgeable,C. Smith,401353203,9131,292,258,4,1,1.0,Sentry Tournament of Champions,2022-01-09,8.2,2022,1,1,1.62,0.42,0.68,1.0,2.1,3.72
Cameron Smith,"Muirfield Village Golf Club - Dublin, OH",16,Experienced,C. Smith,401353224,9131,288,285,4,1,13.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,T13,0.75,1.38,0.17,-0.49,1.01,1.76
Cameron Smith,"Riviera Country Club - Pacific Palisades, CA",22,Experienced,C. Smith,401353237,9131,284,279,4,1,33.0,The Genesis Invitational,2022-02-20,12.0,2022,0,T33,-0.09,0.94,0.76,-0.97,0.73,0.64
Cameron Smith,"TPC Sawgrass - Ponte Vedra Beach, FL",12,Knowledgeable,C. Smith,401353254,9131,288,275,4,1,1.0,The Players Championship,2022-03-13,20.0,2022,0,1,2.88,0.35,1.66,-1.3,0.71,3.59
Cameron Smith,"Waialae CC - Honolulu, HI",22,Experienced,C. Smith,401353204,9131,140,138,2,0,0.0,Sony Open in Hawaii,2022-01-16,7.5,2022,0,CUT,-0.97,0.26,-1.54,1.38,0.1,-0.87
Cameron Tringale,"Bay Hill - Orlando, FL",4,Novice,C. Tringale,401353239,4645,144,156,2,0,0.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,CUT,-1.83,-0.41,0.15,-2.59,-2.85,-4.68
Cameron Tringale,"Colonial - Ft. Worth, TX",16,Experienced,C. Tringale,401353225,4645,140,144,2,0,0.0,Charles Schwab Challenge,2022-05-29,8.4,2022,0,CUT,-0.81,-0.49,-0.78,0.38,-0.89,-1.7
Cameron Tringale,"Country Club of Jackson - Jackson, MS",16,Experienced,C. Tringale,401353194,4645,288,270,4,1,11.0,Sanderson Farms Championship,2021-10-03,7.0,2022,0,T11,0.91,0.53,0.8,0.18,1.52,2.42
Cameron Tringale,"El Camaleon GC - Quintana Roo, Mexico",14,Knowledgeable,C. Tringale,401353200,4645,142,141,2,0,0.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Tringale,"Harbour Town Golf Links - Hilton Head Island, SC",2,Novice,C. Tringale,401353231,4645,284,275,4,1,12.0,RBC Heritage,2022-04-17,8.0,2022,0,T12,0.95,0.1,0.62,0.03,0.75,1.7
Cameron Tringale,"Innisbrook - Palm Harbor, FL",10,Knowledgeable,C. Tringale,401353255,4645,284,282,4,1,62.0,Valspar Championship,2022-03-20,7.8,2022,0,T62,-0.12,-0.76,0.18,0.44,-0.13,-0.26
Cameron Tringale,"La Quinta CC - La Quinta, CA",25,Experienced,C. Tringale,401353233,4645,216,210,3,1,0.0,The American Express,2022-01-23,7.6,2022,0,CUT,-1.68,0.95,0.68,-0.67,0.96,-0.55
Cameron Tringale,"Memorial Park GC - Houston, TX",4,Novice,C. Tringale,401353201,4645,284,275,4,1,7.0,Houston Open,2021-11-14,7.5,2022,0,T7,0.59,0.96,0.56,-0.01,1.51,2.1
Cameron Tringale,"Muirfield Village Golf Club - Dublin, OH",10,Knowledgeable,C. Tringale,401353224,4645,288,292,4,1,48.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,T48,-0.18,0.35,-0.67,0.59,0.28,0.1
Cameron Tringale,"Pebble Beach Resort - Pebble Beach, CA",19,Experienced,C. Tringale,401353235,4645,215,219,3,1,0.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,CUT,0.44,0.43,-0.45,-0.33,-0.34,-2.49
Cameron Tringale,"Riviera Country Club - Pacific Palisades, CA",22,Experienced,C. Tringale,401353237,4645,284,275,4,1,13.0,The Genesis Invitational,2022-02-20,12.0,2022,0,T13,-0.54,0.79,1.31,0.09,2.18,1.64
Cameron Tringale,"Silverado Resort - Napa, CA",20,Experienced,C. Tringale,401353193,4645,288,278,4,1,22.0,Fortinet Championship,2021-09-20,7.0,2022,0,T22,0.52,0.42,0.57,-0.07,0.92,1.43
Cameron Tringale,"TPC Sawgrass - Ponte Vedra Beach, FL",14,Knowledgeable,C. Tringale,401353254,4645,144,152,2,0,0.0,The Players Championship,2022-03-13,20.0,2022,0,CUT,-0.91,0.01,0.74,-2.66,-1.91,-2.82
Cameron Tringale,"TPC Summerlin - Las Vegas, NV",16,Experienced,C. Tringale,401353195,4645,284,277,4,1,56.0,Shriners Hospital for Children Open,2021-10-10,7.0,2022,0,T56,0.68,-0.8,-0.23,0.11,-0.93,-0.25
Cameron Tringale,"Torrey Pines North - La Jolla, CA",24,Experienced,C. Tringale,401353234,4645,285,274,4,1,3.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,T3,0.71,1.27,0.54,-0.13,1.69,2.65
Cameron Young,"Torrey Pines North - La Jolla, CA",2,Novice,C. Young,401353234,4425906,285,278,4,1,20.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,T20,-0.76,0.35,1.12,1.16,2.64,1.94
Camilo Villegas,"Colonial - Ft. Worth, TX",7,Knowledgeable,C. Villegas,401353225,1264,140,142,2,0,0.0,Charles Schwab Challenge,2022-05-29,8.4,2022,0,CUT,-0.66,0.49,-0.72,0.2,-0.04,-0.7
Camilo Villegas,"Corales Puntacana GC - Punta Cana, Dominican Republic",2,Novice,C. Villegas,401353294,1264,288,288,4,1,58.0,Corales Puntacana Resort & Club Championship,2022-03-27,3.7,2022,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
Camilo Villegas,"Country Club of Jackson - Jackson, MS",8,Knowledgeable,C. Villegas,401353194,1264,144,144,2,0,0.0,Sanderson Farms Championship,2021-10-03,7.0,2022,0,CUT,0.18,-0.1,-1.13,-0.79,-2.02,-1.84
Camilo Villegas,"El Camaleon GC - Quintana Roo, Mexico",18,Experienced,C. Villegas,401353200,1264,142,139,2,0,0.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camilo Villegas,"Harbour Town Golf Links - Hilton Head Island, SC",10,Knowledgeable,C. Villegas,401353231,1264,284,284,4,1,59.0,RBC Heritage,2022-04-17,8.0,2022,0,T59,0.09,-0.36,-0.44,0.16,-0.64,-0.55
Camilo Villegas,"La Quinta CC - La Quinta, CA",10,Knowledgeable,C. Villegas,401353233,1264,288,277,4,1,33.0,The American Express,2022-01-23,7.6,2022,0,T33,-1.38,1.71,0.74,0.24,2.69,0.99
Camilo Villegas,"Muirfield Village Golf Club - Dublin, OH",14,Knowledgeable,C. Villegas,401353224,1264,288,294,4,1,53.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,T53,-0.71,0.52,0.01,-0.22,0.31,-0.4
Camilo Villegas,"PGA National - Palm Beach Gardens, FL",20,Experienced,C. Villegas,401353238,1264,140,157,2,0,0.0,The Honda Classic,2022-02-27,8.0,2022,0,CUT,-2.39,-1.73,-1.75,-1.21,-4.68,-7.08
Camilo Villegas,"Port Royal GC - Southampton Parish, Bermuda",4,Novice,C. Villegas,401353199,1264,284,279,4,1,34.0,Bermuda Championship,2021-10-31,6.5,2022,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
Camilo Villegas,"Sea Island Resort - Sea Island, GA",16,Experienced,C. Villegas,401353202,1264,142,143,2,0,0.0,The RSM Classic,2021-11-21,7.2,2022,0,CUT,-0.24,0.2,-1.36,-0.64,-1.8,-1.67
Camilo Villegas,"TPC Potomac at Avenel Farm - Potomac, MD",2,Novice,C. Villegas,401353228,1264,280,289,4,1,56.0,Wells Fargo Championship,2022-05-08,9.0,2022,0,T56,-0.89,-0.15,1.24,-0.69,0.4,-0.49
Camilo Villegas,"TPC San Antonio - San Antonio, TX",12,Knowledgeable,C. Villegas,401353273,1264,144,144,2,0,0.0,Valero Texas Open,2022-04-03,8.6,2022,0,CUT,-0.53,0.48,0.88,0.06,1.32,0.8
Camilo Villegas,"TPC Summerlin - Las Vegas, NV",12,Knowledgeable,C. Villegas,401353195,1264,284,273,4,1,35.0,Shriners Hospital for Children Open,2021-10-10,7.0,2022,0,T35,-0.09,0.6,0.79,-0.55,0.84,0.75
Camilo Villegas,"Torrey Pines North - La Jolla, CA",15,Knowledgeable,C. Villegas,401353234,1264,285,288,4,1,67.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,T67,-0.63,-0.22,0.59,-0.2,0.18,-0.56
Camilo Villegas,"Waialae CC - Honolulu, HI",8,Knowledgeable,C. Villegas,401353204,1264,140,136,2,0,0.0,Sony Open in Hawaii,2022-01-16,7.5,2022,0,CUT,-1.82,0.35,0.33,1.27,1.94,0.13
Carl Pettersson,"Grand Reserve Country Club - Rio Grande, Puerto Rico",2,Novice,C. Pettersson,401353253,856,144,145,2,0,0.0,Puerto Rico Open,2022-03-06,3.7,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Ortiz,"Bay Hill - Orlando, FL",10,Knowledgeable,C. Ortiz,401353239,5532,144,157,2,0,0.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,CUT,-2.26,-0.55,-1.15,-1.23,-2.92,-5.18
Carlos Ortiz,"Colonial - Ft. Worth, TX",12,Knowledgeable,C. Ortiz,401353225,5532,140,142,2,0,0.0,Charles Schwab Challenge,2022-05-29,8.4,2022,0,CUT,1.31,-0.17,-1.77,-0.06,-2.0,-0.7
Carlos Ortiz,"Country Club of Jackson - Jackson, MS",10,Knowledgeable,C. Ortiz,401353194,5532,144,142,2,0,0.0,Sanderson Farms Championship,2021-10-03,7.0,2022,0,CUT,-0.58,-0.37,0.72,-0.62,-0.27,-0.84
Carlos Ortiz,"El Camaleon GC - Quintana Roo, Mexico",24,Experienced,C. Ortiz,401353200,5532,284,265,4,1,2.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Ortiz,"Harbour Town Golf Links - Hilton Head Island, SC",10,Knowledgeable,C. Ortiz,401353231,5532,142,145,2,0,0.0,RBC Heritage,2022-04-17,8.0,2022,0,CUT,0.72,-0.3,-1.64,0.16,-1.78,-1.06
Carlos Ortiz,"Innisbrook - Palm Harbor, FL",10,Knowledgeable,C. Ortiz,401353255,5532,142,141,2,0,0.0,Valspar Championship,2022-03-20,7.8,2022,0,CUT,-0.9,-0.86,0.83,0.64,0.61,-0.29
Carlos Ortiz,"La Quinta CC - La Quinta, CA",14,Knowledgeable,C. Ortiz,401353233,5532,216,215,3,1,0.0,The American Express,2022-01-23,7.6,2022,0,CUT,-0.25,0.09,-2.89,0.34,-2.46,-2.22
Carlos Ortiz,"Muirfield Village Golf Club - Dublin, OH",18,Experienced,C. Ortiz,401353224,5532,288,296,4,1,64.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,T64,0.88,-0.44,-0.8,-0.55,-1.78,-0.9
Carlos Ortiz,"Riviera Country Club - Pacific Palisades, CA",18,Experienced,C. Ortiz,401353237,5532,284,280,4,1,39.0,The Genesis Invitational,2022-02-20,12.0,2022,0,T39,0.68,-1.21,0.87,0.05,-0.28,0.39
Carlos Ortiz,"TPC Craig Ranch - McKinney, TX",4,Novice,C. Ortiz,401353227,5532,288,273,4,1,38.0,AT&T Byron Nelson,2022-05-15,9.1,2022,0,T38,-0.19,-0.03,1.03,-0.02,0.98,0.78
Carlos Ortiz,"TPC Sawgrass - Ponte Vedra Beach, FL",4,Novice,C. Ortiz,401353254,5532,144,147,2,0,0.0,The Players Championship,2022-03-13,20.0,2022,0,CUT,0.48,0.29,-0.19,-0.91,-0.81,-0.32
Carlos Ortiz,"TPC Scottsdale - Scottsdale, AZ",18,Experienced,C. Ortiz,401353236,5532,284,277,4,1,33.0,Waste Management Phoenix Open,2022-02-13,8.2,2022,0,T33,0.92,-0.57,0.8,-0.18,0.06,0.98
Carlos Ortiz,"TPC Summerlin - Las Vegas, NV",12,Knowledgeable,C. Ortiz,401353195,5532,284,276,4,1,47.0,Shriners Hospital for Children Open,2021-10-10,7.0,2022,0,T47,-0.01,-1.0,0.27,0.74,0.01,0.0
Carlos Ortiz,"Torrey Pines North - La Jolla, CA",16,Experienced,C. Ortiz,401353234,5532,285,289,4,1,70.0,Farmers Insurance Open,2022-01-29,8.4,2022,0,T70,0.49,-1.08,-0.56,-0.12,-1.76,-1.1
Chan Kim,"Accordia Golf Narashino CC - Chiba, Japan",4,Novice,C. Kim,401353197,5724,280,276,4,1,15.0,The ZOZO Championship,2021-10-24,9.95,2022,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Chan Kim,"Pebble Beach Resort - Pebble Beach, CA",2,Novice,C. Kim,401353235,5724,143,141,2,0,0.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,MDF,-1.48,1.96,1.82,-2.21,1.58,0.17
Charl Schwartzel,"Augusta National Golf Club - Augusta, GA",22,Experienced,C. Schwartzel,401353232,1097,288,288,4,1,10.0,Masters Tournament,2022-04-10,15.0,2022,0,T10,-0.04,0.63,1.58,-0.32,1.9,1.85
Charl Schwartzel,"Bay Hill - Orlando, FL",10,Knowledgeable,C. Schwartzel,401353239,1097,144,151,2,0,0.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,CUT,0.01,0.68,-0.72,-2.15,-2.2,-2.18
Charl Schwartzel,"Harbour Town Golf Links - Hilton Head Island, SC",12,Knowledgeable,C. Schwartzel,401353231,1097,284,282,4,1,54.0,RBC Heritage,2022-04-17,8.0,2022,0,T54,0.24,-0.17,-0.47,0.35,-0.29,-0.05
Charl Schwartzel,"Innisbrook - Palm Harbor, FL",14,Knowledgeable,C. Schwartzel,401353255,1097,142,145,2,0,0.0,Valspar Championship,2022-03-20,7.8,2022,0,CUT,-1.95,-0.77,-0.21,0.63,-0.35,-2.29
Charl Schwartzel,"PGA National - Palm Beach Gardens, FL",14,Knowledgeable,C. Schwartzel,401353238,1097,140,143,2,0,0.0,The Honda Classic,2022-02-27,8.0,2022,0,CUT,0.11,0.87,-0.72,-0.34,-0.18,-0.08
Charl Schwartzel,"Pebble Beach Resort - Pebble Beach, CA",4,Novice,C. Schwartzel,401353235,1097,215,225,3,1,0.0,AT&T Pebble Beach Pro-Am,2022-02-06,8.7,2022,0,CUT,-4.43,-0.66,1.84,0.01,1.2,-3.97
Charl Schwartzel,"Riviera Country Club - Pacific Palisades, CA",19,Experienced,C. Schwartzel,401353237,1097,142,151,2,0,0.0,The Genesis Invitational,2022-02-20,12.0,2022,0,CUT,-3.21,-0.06,-0.64,-0.88,-1.57,-4.79
Charl Schwartzel,"TPC Craig Ranch - McKinney, TX",4,Novice,C. Schwartzel,401353227,1097,288,266,4,1,8.0,AT&T Byron Nelson,2022-05-15,9.1,2022,0,8,-0.08,1.12,0.7,0.8,2.61,2.53
Charl Schwartzel,"TPC Sawgrass - Ponte Vedra Beach, FL",14,Knowledgeable,C. Schwartzel,401353254,1097,144,148,2,0,0.0,The Players Championship,2022-03-13,20.0,2022,0,CUT,0.28,0.1,-0.77,-0.44,-1.1,-0.82
Charl Schwartzel,"TPC Summerlin - Las Vegas, NV",2,Novice,C. Schwartzel,401353195,1097,142,140,2,0,0.0,Shriners Hospital for Children Open,2021-10-10,7.0,2022,0,CUT,0.37,0.3,-0.61,-1.28,-1.59,-1.22
Charles Howell III,"Bay Hill - Orlando, FL",22,Experienced,C. Howell III,401353239,208,288,293,4,1,32.0,Arnold Palmer Invitational Pres. by Mastercard,2022-03-06,12.0,2022,0,T32,-0.68,0.58,1.06,-0.17,1.47,0.8
Charles Howell III,"El Camaleon GC - Quintana Roo, Mexico",24,Experienced,C. Howell III,401353200,208,284,274,4,1,33.0,Mayakoba Golf Classic,2021-11-07,7.2,2022,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Howell III,"Harbour Town Golf Links - Hilton Head Island, SC",22,Experienced,C. Howell III,401353231,208,142,148,2,0,0.0,RBC Heritage,2022-04-17,8.0,2022,0,CUT,-0.53,-0.3,-1.2,-0.52,-2.02,-2.56
Charles Howell III,"La Quinta CC - La Quinta, CA",23,Experienced,C. Howell III,401353233,208,288,276,4,1,25.0,The American Express,2022-01-23,7.6,2022,0,T25,-0.93,1.3,1.0,-0.28,2.02,2.08
Charles Howell III,"Muirfield Village Golf Club - Dublin, OH",22,Experienced,C. Howell III,401353224,208,288,286,4,1,18.0,The Memorial Tournament pres. by Nationwide,2022-06-05,12.0,2022,0,T18,0.52,-0.36,1.03,0.4,1.08,1.6
Charles Howell III,"PGA National - Palm Beach Gardens, FL",12,Knowledgeable,C. Howell III,401353238,208,140,146,2,0,0.0,The Honda Classic,2022-02-27,8.0,2022,0,CUT,0.53,-0.51,-2.05,0.45,-2.11,-1.58
Charles Howell III,"Sea Island Resort - Sea Island, GA",22,Experienced,C. Howell III,401353202,208,282,271,4,1,16.0,The RSM Classic,2021-11-21,7.2,2022,0,T16,0.84,0.43,-0.14,1.1,1.38,1.84
